id,brandid,istestaccount,username,lockoutenddate,currencyid,languageid,status,blacklisted,isdeleted,islocked,isdormant,blockeddepositenddate,blockedwithdrawalsenddate,verificationvector,playerexcludedstatus,firstname,middlename,lastname,birthdate,risks,gender,promocode,sendsms,sendmail,sportstatusid,updateddate,createddate,creationtime,playerrgsid
953,7,False,user_953,,AMD,ru,1,False,False,False,True,,,1,4,First953,Middle953,Last953,2016-09-14,8,1,PROMO53,1,1,5,2025-06-12 19:42:00.890227,2024-06-17 19:42:00.890227,2023-07-11 19:42:00.890229,633
954,10,False,user_954,,EUR,ru,1,True,False,True,False,,,236,1,First954,Middle954,Last954,2002-12-18,8,1,PROMO54,0,1,5,2025-06-12 19:42:00.890243,2023-12-11 19:42:00.890244,2023-03-08 19:42:00.890246,547
955,2,False,user_955,,EUR,hy,5,True,False,False,False,,,5,4,First955,Middle955,Last955,1997-06-23,9,1,PROMO55,0,1,2,2025-06-12 19:42:00.890259,2025-02-11 19:42:00.890260,2023-02-08 19:42:00.890261,909
956,1,True,user_956,,EUR,en,4,True,False,False,False,,,31,0,First956,Middle956,Last956,2014-06-02,3,1,PROMO56,1,1,5,2025-06-12 19:42:00.890276,2025-02-26 19:42:00.890276,2023-04-16 19:42:00.890278,227
957,1,True,user_957,,AMD,en,3,False,False,True,False,,,134,5,First957,Middle957,Last957,1994-10-03,9,1,PROMO57,1,0,1,2025-06-12 19:42:00.890292,2025-01-11 19:42:00.890292,2022-11-08 19:42:00.890294,984
958,8,False,user_958,,USD,en,1,True,True,False,False,,,206,0,First958,Middle958,Last958,2016-07-25,10,1,PROMO58,0,0,3,2025-06-12 19:42:00.890311,2024-05-12 19:42:00.890311,2024-08-17 19:42:00.890313,100
959,9,False,user_959,,AMD,en,4,False,False,False,True,,,245,5,First959,Middle959,Last959,1990-11-16,2,1,PROMO59,0,1,1,2025-06-12 19:42:00.890327,2025-05-12 19:42:00.890327,2025-02-17 19:42:00.890329,647
960,4,False,user_960,,EUR,hy,1,True,True,False,False,,,155,2,First960,Middle960,Last960,1995-11-25,10,0,PROMO60,1,1,3,2025-06-12 19:42:00.890343,2023-08-01 19:42:00.890343,2024-06-26 19:42:00.890345,978
961,7,False,user_961,,EUR,en,3,True,False,True,True,,,59,2,First961,Middle961,Last961,2005-06-10,10,1,PROMO61,1,0,3,2025-06-12 19:42:00.890358,2022-11-01 19:42:00.890359,2024-04-03 19:42:00.890360,787
962,3,True,user_962,,USD,en,5,True,False,True,True,,,150,3,First962,Middle962,Last962,1991-04-27,5,1,PROMO62,1,1,4,2025-06-12 19:42:00.890377,2024-08-06 19:42:00.890377,2023-12-06 19:42:00.890379,296
963,6,False,user_963,,AMD,en,5,False,False,True,True,,,118,4,First963,Middle963,Last963,2000-02-08,6,0,PROMO63,1,0,2,2025-06-12 19:42:00.890399,2024-08-22 19:42:00.890399,2024-07-06 19:42:00.890401,747
964,6,True,user_964,,USD,en,5,True,True,True,False,,,65,5,First964,Middle964,Last964,1998-04-17,2,0,PROMO64,1,0,2,2025-06-12 19:42:00.890416,2023-09-03 19:42:00.890416,2022-09-23 19:42:00.890418,475
965,8,True,user_965,,EUR,ru,5,True,False,False,False,,,166,1,First965,Middle965,Last965,1998-02-12,10,1,PROMO65,0,1,2,2025-06-12 19:42:00.890432,2023-06-14 19:42:00.890432,2023-01-15 19:42:00.890434,321
966,2,False,user_966,,USD,hy,3,False,False,True,False,,,34,0,First966,Middle966,Last966,2005-01-26,1,0,PROMO66,1,1,5,2025-06-12 19:42:00.890448,2025-03-10 19:42:00.890448,2024-09-21 19:42:00.890450,459
967,8,False,user_967,,EUR,ru,2,False,True,False,True,,,152,3,First967,Middle967,Last967,2013-09-22,5,0,PROMO67,1,0,3,2025-06-12 19:42:00.890464,2023-10-27 19:42:00.890465,2024-08-09 19:42:00.890466,720
968,10,False,user_968,,USD,ru,3,True,True,False,True,,,250,4,First968,Middle968,Last968,2013-12-20,1,0,PROMO68,0,0,5,2025-06-12 19:42:00.890488,2024-11-02 19:42:00.890488,2024-04-07 19:42:00.890490,86
969,2,True,user_969,,USD,hy,5,True,False,True,False,,,89,4,First969,Middle969,Last969,1993-01-24,6,0,PROMO69,1,1,2,2025-06-12 19:42:00.890504,2025-06-03 19:42:00.890504,2024-08-24 19:42:00.890506,848
970,9,False,user_970,,USD,ru,1,False,True,True,False,,,156,3,First970,Middle970,Last970,2004-08-27,4,1,PROMO70,0,1,5,2025-06-12 19:42:00.890520,2025-04-22 19:42:00.890520,2025-03-01 19:42:00.890522,525
971,10,True,user_971,,EUR,ru,4,True,False,False,False,,,254,0,First971,Middle971,Last971,2011-07-01,8,1,PROMO71,0,1,5,2025-06-12 19:42:00.890535,2022-11-01 19:42:00.890536,2025-04-07 19:42:00.890537,318
972,4,True,user_972,,EUR,en,5,False,False,False,False,,,174,0,First972,Middle972,Last972,2017-05-06,10,0,PROMO72,0,0,1,2025-06-12 19:42:00.890551,2023-12-15 19:42:00.890551,2023-10-12 19:42:00.890553,568
973,6,False,user_973,,USD,hy,1,True,False,True,True,,,43,4,First973,Middle973,Last973,2016-08-31,7,1,PROMO73,1,0,3,2025-06-12 19:42:00.890570,2024-05-09 19:42:00.890570,2024-09-02 19:42:00.890572,754
974,9,False,user_974,,AMD,hy,5,False,False,False,True,,,189,3,First974,Middle974,Last974,2004-09-27,10,1,PROMO74,0,0,5,2025-06-12 19:42:00.890592,2025-04-21 19:42:00.890593,2024-12-11 19:42:00.890594,147
975,2,False,user_975,,AMD,hy,4,True,True,False,True,,,231,0,First975,Middle975,Last975,2010-09-24,1,1,PROMO75,1,1,3,2025-06-12 19:42:00.890609,2023-03-05 19:42:00.890609,2025-03-03 19:42:00.890611,809
976,5,True,user_976,,EUR,ru,2,False,True,True,True,,,111,5,First976,Middle976,Last976,1991-05-02,4,1,PROMO76,1,0,1,2025-06-12 19:42:00.890624,2023-10-30 19:42:00.890625,2024-10-04 19:42:00.890626,625
977,8,True,user_977,,EUR,ru,5,True,True,True,True,,,227,3,First977,Middle977,Last977,2015-11-21,1,1,PROMO77,1,0,5,2025-06-12 19:42:00.890641,2023-01-12 19:42:00.890642,2024-04-03 19:42:00.890644,947
978,7,True,user_978,,USD,ru,1,False,True,False,True,,,163,1,First978,Middle978,Last978,1995-09-05,7,0,PROMO78,0,0,5,2025-06-12 19:42:00.890658,2024-10-09 19:42:00.890658,2023-03-29 19:42:00.890660,599
979,2,True,user_979,,USD,hy,2,False,False,True,False,,,178,0,First979,Middle979,Last979,2000-12-01,7,0,PROMO79,0,1,5,2025-06-12 19:42:00.890678,2023-03-19 19:42:00.890678,2025-03-01 19:42:00.890680,877
980,9,True,user_980,,USD,ru,3,True,True,False,True,,,236,1,First980,Middle980,Last980,2007-12-19,2,1,PROMO80,1,0,4,2025-06-12 19:42:00.890694,2023-04-29 19:42:00.890694,2024-04-27 19:42:00.890696,144
981,8,True,user_981,,USD,hy,3,False,True,True,False,,,123,4,First981,Middle981,Last981,1992-09-15,1,1,PROMO81,1,1,1,2025-06-12 19:42:00.890710,2024-06-02 19:42:00.890710,2023-09-03 19:42:00.890712,979
982,5,False,user_982,,AMD,en,1,False,False,False,True,,,249,4,First982,Middle982,Last982,1998-05-05,6,1,PROMO82,0,0,4,2025-06-12 19:42:00.890736,2024-08-19 19:42:00.890736,2024-10-03 19:42:00.890740,403
983,10,True,user_983,,AMD,en,5,True,False,False,True,,,233,0,First983,Middle983,Last983,1997-02-08,9,1,PROMO83,1,1,1,2025-06-12 19:42:00.890757,2024-06-26 19:42:00.890758,2022-11-19 19:42:00.890760,256
984,5,True,user_984,,AMD,en,4,False,False,True,False,,,39,0,First984,Middle984,Last984,1994-09-14,10,1,PROMO84,1,0,3,2025-06-12 19:42:00.890776,2023-12-12 19:42:00.890777,2023-01-01 19:42:00.890781,838
985,5,False,user_985,,EUR,en,3,True,True,True,True,,,69,3,First985,Middle985,Last985,1999-08-08,1,1,PROMO85,0,1,4,2025-06-12 19:42:00.890796,2024-11-11 19:42:00.890796,2024-04-06 19:42:00.890798,138
986,9,True,user_986,,EUR,hy,3,False,False,True,True,,,162,1,First986,Middle986,Last986,1990-12-21,10,1,PROMO86,0,1,4,2025-06-12 19:42:00.890811,2024-04-27 19:42:00.890811,2024-09-19 19:42:00.890813,712
987,10,True,user_987,,AMD,en,2,False,False,False,False,,,179,0,First987,Middle987,Last987,2000-08-21,6,1,PROMO87,0,1,1,2025-06-12 19:42:00.890828,2024-03-05 19:42:00.890828,2024-09-13 19:42:00.890830,910
988,4,True,user_988,,AMD,ru,5,True,True,False,False,,,17,1,First988,Middle988,Last988,2003-09-08,4,0,PROMO88,1,0,5,2025-06-12 19:42:00.890845,2024-02-17 19:42:00.890846,2024-03-16 19:42:00.890847,668
989,6,True,user_989,,AMD,en,2,False,False,False,False,,,7,2,First989,Middle989,Last989,1994-03-25,4,0,PROMO89,0,0,3,2025-06-12 19:42:00.890862,2024-11-27 19:42:00.890862,2024-01-05 19:42:00.890864,846
990,7,True,user_990,,USD,hy,2,False,True,False,False,,,85,0,First990,Middle990,Last990,2001-10-02,2,0,PROMO90,0,0,5,2025-06-12 19:42:00.890881,2025-05-08 19:42:00.890881,2023-06-02 19:42:00.890883,669
991,6,False,user_991,,EUR,en,1,False,False,True,True,,,28,5,First991,Middle991,Last991,2012-03-11,10,1,PROMO91,0,0,2,2025-06-12 19:42:00.890897,2024-09-08 19:42:00.890897,2024-05-28 19:42:00.890899,800
992,4,True,user_992,,USD,hy,4,False,True,True,True,,,141,4,First992,Middle992,Last992,2010-11-20,1,1,PROMO92,0,1,3,2025-06-12 19:42:00.890912,2023-01-08 19:42:00.890913,2022-10-31 19:42:00.890915,589
993,7,True,user_993,,USD,en,3,True,False,False,True,,,94,2,First993,Middle993,Last993,1990-08-18,5,0,PROMO93,0,1,1,2025-06-12 19:42:00.890928,2025-02-22 19:42:00.890929,2023-12-14 19:42:00.890930,849
994,10,True,user_994,,USD,en,3,False,False,True,False,,,110,0,First994,Middle994,Last994,2011-04-21,1,0,PROMO94,1,1,2,2025-06-12 19:42:00.890944,2025-04-16 19:42:00.890944,2022-10-30 19:42:00.890946,953
995,3,True,user_995,,USD,hy,3,True,False,False,True,,,35,4,First995,Middle995,Last995,2006-03-02,4,1,PROMO95,0,0,3,2025-06-12 19:42:00.890963,2024-02-22 19:42:00.890964,2024-02-11 19:42:00.890965,620
996,6,True,user_996,,USD,en,4,True,True,False,True,,,13,3,First996,Middle996,Last996,1999-09-13,10,1,PROMO96,0,0,1,2025-06-12 19:42:00.890979,2023-08-12 19:42:00.890979,2024-03-07 19:42:00.890981,176
997,3,True,user_997,,USD,en,5,False,True,False,True,,,199,3,First997,Middle997,Last997,1996-05-24,3,0,PROMO97,0,1,3,2025-06-12 19:42:00.890994,2023-01-03 19:42:00.890995,2022-11-11 19:42:00.890996,727
998,5,False,user_998,,USD,ru,1,True,True,False,True,,,232,2,First998,Middle998,Last998,2003-09-29,4,1,PROMO98,0,0,2,2025-06-12 19:42:00.891011,2023-04-27 19:42:00.891011,2024-08-08 19:42:00.891013,301
999,3,True,user_999,,EUR,en,1,False,True,True,False,,,92,1,First999,Middle999,Last999,2016-05-13,5,0,PROMO99,0,0,5,2025-06-12 19:42:00.891028,2024-09-07 19:42:00.891028,2024-08-04 19:42:00.891030,760
1000,8,False,user_1000,,USD,ru,5,True,True,True,False,,,180,2,First1000,Middle1000,Last1000,1994-03-27,4,0,PROMO0,1,1,1,2025-06-12 19:42:00.891057,2023-08-15 19:42:00.891058,2024-02-22 19:42:00.891061,618
1001,5,True,user_1001,,AMD,en,3,False,False,False,True,,,195,0,First1001,Middle1001,Last1001,1995-11-24,2,0,PROMO1,0,1,5,2025-06-12 19:42:00.891077,2023-10-26 19:42:00.891077,2022-11-11 19:42:00.891079,862
1002,2,True,user_1002,,EUR,hy,4,False,False,False,False,,,219,4,First1002,Middle1002,Last1002,2008-11-24,3,0,PROMO2,1,1,1,2025-06-12 19:42:00.891093,2022-11-26 19:42:00.891094,2025-06-03 19:42:00.891095,513
1003,9,False,user_1003,,EUR,ru,3,True,True,False,True,,,56,4,First1003,Middle1003,Last1003,1991-06-17,8,1,PROMO3,0,0,4,2025-06-12 19:42:00.891109,2024-08-09 19:42:00.891109,2025-04-29 19:42:00.891111,52
1004,7,True,user_1004,,EUR,hy,2,True,False,True,False,,,137,4,First1004,Middle1004,Last1004,2009-08-09,5,1,PROMO4,0,0,1,2025-06-12 19:42:00.891126,2024-10-26 19:42:00.891127,2023-11-03 19:42:00.891128,989
1005,9,False,user_1005,,EUR,ru,4,True,True,True,True,,,33,1,First1005,Middle1005,Last1005,1998-12-10,8,0,PROMO5,0,1,3,2025-06-12 19:42:00.891145,2025-06-11 19:42:00.891146,2022-12-26 19:42:00.891148,214
1006,4,True,user_1006,,USD,en,1,False,True,False,False,,,232,1,First1006,Middle1006,Last1006,2016-08-19,2,0,PROMO6,0,0,1,2025-06-12 19:42:00.891167,2024-09-27 19:42:00.891168,2025-02-11 19:42:00.891169,416
1007,1,True,user_1007,,AMD,en,4,True,True,True,False,,,103,3,First1007,Middle1007,Last1007,2016-02-09,9,1,PROMO7,0,1,1,2025-06-12 19:42:00.891184,2023-12-06 19:42:00.891184,2023-03-21 19:42:00.891186,751
1008,6,False,user_1008,,AMD,en,5,False,False,False,False,,,125,0,First1008,Middle1008,Last1008,1992-04-10,1,1,PROMO8,0,0,4,2025-06-12 19:42:00.891200,2025-02-11 19:42:00.891201,2022-12-14 19:42:00.891203,100
1009,4,False,user_1009,,USD,en,5,True,False,True,False,,,132,2,First1009,Middle1009,Last1009,2012-06-26,3,1,PROMO9,0,0,2,2025-06-12 19:42:00.891218,2023-08-31 19:42:00.891218,2024-09-19 19:42:00.891220,825
1010,1,True,user_1010,,EUR,en,3,True,False,False,False,,,15,3,First1010,Middle1010,Last1010,2004-06-05,7,1,PROMO10,1,1,4,2025-06-12 19:42:00.891234,2024-03-27 19:42:00.891234,2024-03-17 19:42:00.891236,152
1011,1,True,user_1011,,USD,hy,2,False,True,True,True,,,77,1,First1011,Middle1011,Last1011,1999-12-25,9,1,PROMO11,1,0,2,2025-06-12 19:42:00.891254,2022-10-02 19:42:00.891255,2022-12-13 19:42:00.891256,401
1012,3,True,user_1012,,AMD,ru,5,True,False,False,False,,,69,3,First1012,Middle1012,Last1012,2000-03-14,6,0,PROMO12,1,1,2,2025-06-12 19:42:00.891270,2022-10-13 19:42:00.891270,2022-11-03 19:42:00.891272,228
1013,6,False,user_1013,,USD,en,3,True,True,True,True,,,169,0,First1013,Middle1013,Last1013,2014-08-17,2,1,PROMO13,0,0,3,2025-06-12 19:42:00.891286,2024-06-23 19:42:00.891286,2023-11-12 19:42:00.891288,19
1014,5,False,user_1014,,USD,en,1,False,True,True,True,,,135,3,First1014,Middle1014,Last1014,2008-04-27,1,0,PROMO14,0,0,5,2025-06-12 19:42:00.891301,2024-10-07 19:42:00.891302,2023-12-26 19:42:00.891303,147
1015,8,True,user_1015,,USD,en,2,True,True,False,True,,,179,0,First1015,Middle1015,Last1015,1995-08-12,1,1,PROMO15,1,0,4,2025-06-12 19:42:00.891317,2023-05-21 19:42:00.891318,2024-03-30 19:42:00.891319,446
1016,6,True,user_1016,,AMD,ru,3,False,True,False,True,,,73,3,First1016,Middle1016,Last1016,2008-10-17,4,1,PROMO16,1,0,1,2025-06-12 19:42:00.891340,2023-09-15 19:42:00.891341,2025-03-14 19:42:00.891343,341
1017,4,True,user_1017,,EUR,ru,2,False,False,True,False,,,120,2,First1017,Middle1017,Last1017,2015-01-17,7,0,PROMO17,1,1,5,2025-06-12 19:42:00.891356,2024-12-21 19:42:00.891357,2024-12-27 19:42:00.891359,963
1018,6,True,user_1018,,AMD,hy,2,False,True,False,False,,,1,4,First1018,Middle1018,Last1018,2007-08-02,7,1,PROMO18,1,1,2,2025-06-12 19:42:00.891373,2023-01-18 19:42:00.891373,2025-01-30 19:42:00.891375,283
1019,2,False,user_1019,,EUR,hy,4,False,False,False,False,,,41,5,First1019,Middle1019,Last1019,1997-02-28,10,0,PROMO19,0,1,1,2025-06-12 19:42:00.891389,2025-05-06 19:42:00.891390,2024-04-16 19:42:00.891392,999
1020,2,False,user_1020,,AMD,hy,4,False,True,True,True,,,160,2,First1020,Middle1020,Last1020,1999-05-26,5,0,PROMO20,1,1,4,2025-06-12 19:42:00.891407,2023-11-30 19:42:00.891408,2025-01-07 19:42:00.891409,971
1021,2,True,user_1021,,USD,ru,4,False,False,True,False,,,131,4,First1021,Middle1021,Last1021,1997-09-20,1,1,PROMO21,1,1,1,2025-06-12 19:42:00.891425,2023-04-20 19:42:00.891426,2025-02-06 19:42:00.891428,104
1022,10,False,user_1022,,USD,hy,5,True,True,False,True,,,1,5,First1022,Middle1022,Last1022,2009-03-31,4,1,PROMO22,0,1,5,2025-06-12 19:42:00.891445,2023-03-28 19:42:00.891445,2024-08-22 19:42:00.891447,513
1023,9,True,user_1023,,AMD,en,5,False,False,True,False,,,207,2,First1023,Middle1023,Last1023,1990-10-27,6,0,PROMO23,0,0,2,2025-06-12 19:42:00.891461,2025-03-11 19:42:00.891462,2024-12-30 19:42:00.891463,835
1024,6,False,user_1024,,USD,hy,3,True,True,True,True,,,60,5,First1024,Middle1024,Last1024,2008-01-04,1,1,PROMO24,1,0,2,2025-06-12 19:42:00.891477,2024-01-21 19:42:00.891478,2025-01-18 19:42:00.891479,103
1025,9,False,user_1025,,USD,en,2,True,True,True,True,,,228,4,First1025,Middle1025,Last1025,2016-07-26,10,0,PROMO25,0,0,3,2025-06-12 19:42:00.891493,2025-05-10 19:42:00.891493,2022-10-26 19:42:00.891495,14
1026,4,False,user_1026,,EUR,en,2,True,False,True,False,,,212,0,First1026,Middle1026,Last1026,1994-09-16,7,0,PROMO26,1,0,5,2025-06-12 19:42:00.891512,2024-09-21 19:42:00.891513,2025-03-04 19:42:00.891515,596
1027,5,False,user_1027,,AMD,ru,3,True,True,True,True,,,224,2,First1027,Middle1027,Last1027,2000-01-10,6,0,PROMO27,0,0,4,2025-06-12 19:42:00.891536,2022-11-11 19:42:00.891536,2024-12-24 19:42:00.891538,572
1028,9,False,user_1028,,AMD,hy,1,False,True,False,True,,,116,3,First1028,Middle1028,Last1028,1995-01-09,7,0,PROMO28,1,0,5,2025-06-12 19:42:00.891655,2023-07-07 19:42:00.891656,2024-01-05 19:42:00.891659,114
1029,10,False,user_1029,,USD,en,2,False,False,False,False,,,61,4,First1029,Middle1029,Last1029,1998-11-18,8,1,PROMO29,0,0,4,2025-06-12 19:42:00.891680,2022-12-26 19:42:00.891681,2024-04-09 19:42:00.891684,574
1030,2,True,user_1030,,USD,ru,5,True,False,False,False,,,16,0,First1030,Middle1030,Last1030,1997-08-12,5,1,PROMO30,0,0,2,2025-06-12 19:42:00.891706,2022-12-28 19:42:00.891707,2024-05-04 19:42:00.891710,988
1031,3,True,user_1031,,USD,ru,5,True,False,False,False,,,233,2,First1031,Middle1031,Last1031,2007-11-15,8,0,PROMO31,1,1,3,2025-06-12 19:42:00.891734,2025-04-06 19:42:00.891734,2024-03-22 19:42:00.891737,635
1032,2,True,user_1032,,AMD,ru,2,True,False,True,True,,,208,2,First1032,Middle1032,Last1032,1996-07-06,7,0,PROMO32,0,1,1,2025-06-12 19:42:00.891764,2024-11-02 19:42:00.891765,2024-11-22 19:42:00.891767,373
1033,1,False,user_1033,,USD,ru,2,True,True,True,False,,,149,4,First1033,Middle1033,Last1033,1992-12-16,4,0,PROMO33,0,1,1,2025-06-12 19:42:00.891781,2023-05-18 19:42:00.891781,2024-04-03 19:42:00.891783,616
1034,2,True,user_1034,,EUR,en,1,True,True,False,True,,,193,3,First1034,Middle1034,Last1034,2006-05-12,9,1,PROMO34,1,1,2,2025-06-12 19:42:00.891802,2024-10-19 19:42:00.891803,2023-07-30 19:42:00.891806,889
1035,10,False,user_1035,,USD,ru,5,True,True,True,False,,,8,0,First1035,Middle1035,Last1035,2002-05-22,8,1,PROMO35,1,0,4,2025-06-12 19:42:00.891829,2024-01-12 19:42:00.891830,2023-02-24 19:42:00.891833,828
1036,10,False,user_1036,,USD,ru,4,True,False,False,True,,,70,4,First1036,Middle1036,Last1036,1993-06-05,8,1,PROMO36,1,0,2,2025-06-12 19:42:00.891848,2024-10-16 19:42:00.891848,2023-10-15 19:42:00.891850,382
1037,10,False,user_1037,,AMD,en,3,False,False,True,False,,,23,5,First1037,Middle1037,Last1037,2016-11-06,8,0,PROMO37,0,1,1,2025-06-12 19:42:00.891867,2025-01-06 19:42:00.891867,2024-08-14 19:42:00.891869,806
1038,5,False,user_1038,,AMD,ru,3,False,False,False,True,,,18,2,First1038,Middle1038,Last1038,1992-11-25,8,0,PROMO38,0,1,2,2025-06-12 19:42:00.891886,2025-04-11 19:42:00.891886,2023-02-17 19:42:00.891888,513
1039,8,True,user_1039,,EUR,ru,3,False,True,False,True,,,110,0,First1039,Middle1039,Last1039,2011-10-31,6,1,PROMO39,0,0,2,2025-06-12 19:42:00.891901,2022-12-16 19:42:00.891901,2024-03-17 19:42:00.891903,304
1040,2,False,user_1040,,AMD,ru,4,True,False,True,True,,,88,2,First1040,Middle1040,Last1040,2001-08-23,7,1,PROMO40,0,1,2,2025-06-12 19:42:00.891919,2023-11-22 19:42:00.891920,2024-01-01 19:42:00.891921,854
1041,5,True,user_1041,,EUR,ru,4,False,True,True,False,,,193,5,First1041,Middle1041,Last1041,1999-04-13,3,1,PROMO41,0,0,3,2025-06-12 19:42:00.891936,2024-11-11 19:42:00.891937,2023-05-30 19:42:00.891939,562
1042,7,False,user_1042,,EUR,hy,2,False,True,True,False,,,243,4,First1042,Middle1042,Last1042,1992-05-03,7,0,PROMO42,1,1,5,2025-06-12 19:42:00.891953,2023-07-18 19:42:00.891954,2024-10-16 19:42:00.891956,181
1043,1,False,user_1043,,EUR,en,3,True,False,True,True,,,242,1,First1043,Middle1043,Last1043,2015-12-01,7,0,PROMO43,1,1,4,2025-06-12 19:42:00.891975,2022-10-12 19:42:00.891976,2024-09-22 19:42:00.891977,796
1044,1,False,user_1044,,USD,hy,3,False,False,True,False,,,237,3,First1044,Middle1044,Last1044,2005-03-17,6,1,PROMO44,0,1,1,2025-06-12 19:42:00.891991,2023-10-21 19:42:00.891991,2023-06-22 19:42:00.891993,884
1045,1,True,user_1045,,AMD,ru,2,True,False,True,False,,,66,3,First1045,Middle1045,Last1045,1999-04-03,3,0,PROMO45,0,0,2,2025-06-12 19:42:00.892006,2024-02-05 19:42:00.892007,2025-02-27 19:42:00.892009,109
1046,2,False,user_1046,,EUR,hy,4,False,True,False,True,,,216,1,First1046,Middle1046,Last1046,1992-07-26,5,0,PROMO46,1,0,3,2025-06-12 19:42:00.892022,2024-09-11 19:42:00.892023,2023-02-06 19:42:00.892024,566
1047,7,True,user_1047,,USD,ru,2,True,False,True,True,,,91,1,First1047,Middle1047,Last1047,1991-04-30,3,1,PROMO47,0,0,3,2025-06-12 19:42:00.892039,2024-12-06 19:42:00.892039,2023-07-19 19:42:00.892041,408
1048,5,False,user_1048,,USD,en,4,True,True,False,False,,,9,1,First1048,Middle1048,Last1048,1993-08-10,7,0,PROMO48,1,0,3,2025-06-12 19:42:00.892060,2023-07-12 19:42:00.892061,2025-06-01 19:42:00.892065,964
1049,1,False,user_1049,,AMD,en,2,True,False,False,True,,,129,2,First1049,Middle1049,Last1049,2006-11-25,10,0,PROMO49,0,1,2,2025-06-12 19:42:00.892079,2023-11-14 19:42:00.892079,2024-08-31 19:42:00.892081,802
1050,8,False,user_1050,,USD,hy,1,True,True,False,False,,,133,0,First1050,Middle1050,Last1050,1997-01-04,6,1,PROMO50,0,0,5,2025-06-12 19:42:00.892095,2024-10-25 19:42:00.892095,2025-02-02 19:42:00.892097,474
1051,3,False,user_1051,,USD,hy,1,True,True,False,True,,,178,5,First1051,Middle1051,Last1051,1992-02-22,5,1,PROMO51,0,0,4,2025-06-12 19:42:00.892110,2023-06-08 19:42:00.892111,2024-04-09 19:42:00.892113,464
1052,7,False,user_1052,,USD,ru,2,False,False,True,False,,,135,4,First1052,Middle1052,Last1052,2016-04-21,6,0,PROMO52,1,0,5,2025-06-12 19:42:00.892127,2023-01-15 19:42:00.892128,2023-12-01 19:42:00.892129,446
1053,5,True,user_1053,,EUR,hy,4,False,False,True,True,,,22,4,First1053,Middle1053,Last1053,1990-06-17,2,0,PROMO53,0,0,2,2025-06-12 19:42:00.892143,2023-04-14 19:42:00.892143,2025-03-25 19:42:00.892145,926
1054,6,False,user_1054,,USD,hy,1,False,False,True,True,,,88,1,First1054,Middle1054,Last1054,2005-08-19,4,0,PROMO54,0,0,1,2025-06-12 19:42:00.892162,2022-10-06 19:42:00.892162,2024-12-23 19:42:00.892164,251
1055,6,True,user_1055,,USD,en,3,False,False,True,True,,,115,2,First1055,Middle1055,Last1055,2002-09-22,6,0,PROMO55,0,1,5,2025-06-12 19:42:00.892177,2024-01-13 19:42:00.892178,2023-03-03 19:42:00.892179,568
1056,9,False,user_1056,,AMD,en,5,True,True,True,True,,,150,1,First1056,Middle1056,Last1056,2007-09-06,3,1,PROMO56,0,0,5,2025-06-12 19:42:00.892193,2025-05-16 19:42:00.892193,2024-06-22 19:42:00.892195,578
1057,9,True,user_1057,,USD,en,3,False,True,True,True,,,227,2,First1057,Middle1057,Last1057,2016-11-04,7,1,PROMO57,0,0,1,2025-06-12 19:42:00.892209,2025-01-17 19:42:00.892209,2024-10-07 19:42:00.892211,991
